Ano,Mes,Dia,Codigo do Item,Ordem de Producao,Horas Totais,Horas Paradas,Horas Efetivas,kg,t/h,Horas OE,Horas Disponiveis,Turno
2024,6,12,11862015,22287773,0.30,0.25,0.05,"27,000",90.00,0.25,0.30,1
2024,6,12,17034225,22295287,0.45,0.17,0.28,"5,940",13.20,0.17,0.45,1
2024,6,12,11906175,22287782,2.03,1.02,1.02,"30,000",14.75,1.02,1.82,1
2024,6,12,11862185,22287779,3.38,0.98,2.40,"113,850",33.65,0.98,2.88,1
2024,6,12,11862185,22287779,0.50,0.30,0.20,"8,640",17.28,0.30,0.50,2
2024,6,12,12969655,22290621,1.20,0.98,0.22,"7,530",6.28,0.98,1.20,2
2024,6,12,11862035,22290619,1.87,0.52,1.35,"44,460",23.82,0.52,1.87,2
2024,6,12,12424995,22290620,0.57,0.40,0.17,"4,925",8.69,0.40,0.57,2
2024,6,12,11862205,22290672,2.80,0.93,1.87,"74,310",26.54,0.93,2.80,2
2024,6,12,17410725,22295962,0.32,0.00,0.32,"6,600",20.84,0.00,0.32,2
2024,6,12,14022505,22295956,1.88,1.05,0.83,"22,350",11.87,1.05,1.88,2
2024,6,12,13296015,22296033,1.93,0.50,1.43,"44,760",23.15,0.50,1.77,2
2024,6,13,14442315,22295958,0.83,0.30,0.53,"14,970",17.96,0.30,0.67,1
2024,6,13,14022615,22295957,1.32,0.47,0.85,"22,170",16.84,0.47,1.32,1
2024,6,13,11863315,22297769,2.30,0.17,2.13,"82,080",35.69,0.17,2.30,1
2024,6,13,17017055,22295960,0.35,0.00,0.35,"8,970",25.63,0.00,0.35,1
2024,6,13,11862075,22295950,2.18,0.00,2.18,"82,170",37.64,0.00,2.18,1
2024,6,13,11862285,22295952,2.48,0.70,1.78,"52,500",21.14,0.70,2.48,1
2024,6,13,11862395,22305570,1.23,0.47,0.77,"42,900",34.78,0.43,1.20,1
2024,6,13,11862395,22305570,1.73,0.88,0.85,"38,880",22.43,0.88,1.48,2
2024,6,13,11906055,22295953,1.77,0.30,1.47,"44,160",25.00,0.30,1.77,2
2024,6,13,13966475,22303746,1.40,0.42,0.98,"30,000",21.43,0.42,1.40,2
2024,6,13,11862995,22297766,2.17,0.15,2.02,"81,300",37.52,0.15,2.02,2
2024,6,13,17289945,22297772,1.13,0.25,0.88,"27,000",23.82,0.25,1.13,2
2024,6,13,11863025,22297767,1.90,0.00,1.90,"82,500",43.42,0.00,1.90,2
2024,6,13,14022505,22299933,0.77,0.28,0.48,"14,760",19.25,0.28,0.48,2
2024,6,13,14022635,22305952,0.20,0.17,0.03,"1,500",7.50,0.17,0.03,2
2024,6,14,14022635,22305952,1.30,0.52,0.78,"20,760",15.97,0.52,0.97,1
2024,6,14,11862185,22297764,1.65,0.00,1.65,"55,650",33.73,0.00,1.65,1
2024,6,14,11862375,22308148,4.03,0.32,3.72,"165,000",40.91,0.32,3.72,1
2024,6,14,12424895,22308154,0.50,0.40,0.10,975,1.95,0.40,0.30,1
2024,6,14,17163755,22308156,0.57,0.43,0.13,"4,320",7.62,0.43,0.37,1
2024,6,14,17019185,22308155,1.67,1.13,0.53,"16,320",9.79,1.13,1.67,1
2024,6,14,11862395,22311922,0.98,0.00,0.98,"36,300",36.92,0.00,0.98,1
2024,6,14,11862395,22311922,1.30,0.32,0.98,"45,600",35.08,0.32,0.98,2
2024,6,14,17451275,22310870,0.27,0.00,0.27,"3,030",11.36,0.00,0.27,2
2024,6,14,11867185,22273113,1.13,0.70,0.43,"10,860",9.58,0.70,1.13,2
2024,6,14,13824055,22273120,0.42,0.17,0.25,"7,440",17.86,0.17,0.42,2
2024,6,14,11863185,22280508,0.58,0.27,0.32,"10,530",18.05,0.27,0.58,2
2024,6,14,11860895,22240868,0.25,0.00,0.25,"4,500",18.00,0.00,0.25,2
2024,6,14,11867325,22301846,2.77,0.28,2.48,"77,610",28.05,0.28,2.77,2
2024,6,14,11863585,22311278,2.50,0.48,2.02,"70,200",28.08,0.48,2.35,2
2024,6,15,11863585,22311278,0.60,0.17,0.43,"7,800",13.00,0.17,0.43,1
2024,6,15,11867325,22313706,2.35,0.40,1.95,"77,700",33.06,0.40,2.35,1
2024,6,15,11867185,22308145,3.02,1.67,1.35,"96,720",32.06,1.67,2.02,1
2024,6,15,11867185,22308145,1.68,1.67,0.02,"19,710",11.71,1.67,0.68,1
2024,6,15,11862175,22308144,1.48,0.50,0.98,"37,140",25.04,0.50,1.48,1
2024,6,15,11863585,22311279,2.40,0.17,2.23,"77,340",32.23,0.17,2.40,1
2024,6,15,11862165,22308143,1.37,0.33,1.03,"10,500",7.68,0.33,1.03,2
2024,6,17,11862195,22311267,1.00,0.50,0.50,"14,970",14.97,0.50,0.83,1
2024,6,17,12680205,22296733,0.58,0.30,0.28,"4,530",7.77,0.30,0.28,1
2024,6,17,11867295,22280509,0.90,0.68,0.22,"16,380",18.20,0.68,0.22,1
2024,6,17,11862395,22314229,3.63,1.65,1.98,"75,000",20.64,1.65,2.73,1
2024,6,17,11862115,22314326,1.17,0.17,1.00,"46,020",39.45,0.17,1.17,1
2024,6,17,11862015,22314325,0.38,0.00,0.38,"10,410",27.16,0.00,0.38,1
2024,6,17,11862145,22314327,0.73,0.57,0.17,"7,380",10.06,0.57,0.17,1
2024,6,17,11863005,22314328,0.63,0.17,0.47,"14,910",23.54,0.17,0.47,1
2024,6,17,11906175,22314331,0.27,0.17,0.10,"3,030",11.36,0.17,0.27,1
2024,6,17,11863235,22314329,0.90,0.00,0.90,"16,470",18.30,0.00,0.90,1
2024,6,17,17421765,22322111,0.28,0.00,0.28,"1,020",3.60,0.00,0.28,1
2024,6,17,11867325,22320699,0.13,0.00,0.13,"3,120",23.40,0.00,0.13,1
2024,6,17,11867325,22320699,2.32,0.38,1.93,"74,640",32.22,0.38,2.15,2
2024,6,17,17436085,22319172,0.32,0.22,0.10,"2,610",8.24,0.22,0.10,2
2024,6,17,17436035,22319170,0.33,0.00,0.33,"4,920",14.76,0.00,0.33,2
2024,6,17,11863585,22297770,2.53,0.58,1.95,"77,430",30.56,0.58,2.53,2
2024,6,17,17436075,22319171,0.30,0.00,0.30,"3,840",12.80,0.00,0.30,2
2024,6,17,17435875,22319169,0.33,0.00,0.33,"6,090",18.27,0.00,0.33,2
2024,6,17,11862175,22320696,1.35,0.52,0.83,"31,260",23.16,0.52,1.08,2
2024,6,17,11867325,22320698,2.57,0.28,2.28,"77,610",30.24,0.28,2.57,2
2024,6,17,11862395,22319785,1.00,0.75,0.25,"15,000",15.00,0.75,0.83,2
2024,6,18,11862395,22319785,1.78,0.17,1.62,"67,500",37.85,0.17,1.62,1
2024,6,18,17011005,22320390,0.15,0.00,0.15,"1,470",9.80,0.00,0.15,1
2024,6,18,13951855,22314336,0.12,0.00,0.12,"1,500",12.86,0.00,0.12,1
2024,6,18,12663565,22314332,1.25,0.40,0.85,"36,870",29.50,0.40,1.25,1
2024,6,18,13849005,22314334,0.67,0.37,0.30,"10,320",15.48,0.37,0.30,1
2024,6,18,13849055,22314335,0.18,0.00,0.18,"3,060",16.69,0.00,0.18,1
2024,6,18,12842205,22314333,1.20,0.70,0.50,"22,290",18.58,0.70,0.67,1
2024,6,18,17015345,22314340,0.10,0.00,0.10,"1,020",10.20,0.00,0.10,1
2024,6,18,11863315,22314330,3.98,0.00,3.98,"164,310",41.25,0.00,3.98,1
2024,6,18,13809395,22322893,0.32,0.00,0.32,"3,000",9.47,0.00,0.32,1
2024,6,18,17017215,22322895,0.62,0.00,0.62,"13,800",22.38,0.00,0.62,1
2024,6,18,13986725,22322894,0.25,0.00,0.25,"3,000",12.00,0.00,0.25,1
2024,6,18,13986725,22322894,1.30,0.70,0.60,"19,380",14.91,0.70,1.30,2
2024,6,18,14022705,22314339,0.22,0.00,0.22,"2,940",13.57,0.00,0.22,2
2024,6,18,13599145,22322892,1.48,0.00,1.48,"37,050",24.98,0.00,1.48,2
2024,6,18,14022655,22314338,1.28,0.90,0.38,"12,240",9.54,0.90,1.28,2
2024,6,18,13968575,22314337,0.80,0.45,0.35,"8,940",11.18,0.45,0.58,2
2024,6,18,11862185,22322890,2.05,0.00,2.05,"81,540",39.78,0.00,2.05,2
2024,6,18,17440165,22327906,0.38,0.22,0.17,"2,760",7.20,0.22,0.38,2
2024,6,18,11862055,22328204,1.47,0.58,0.88,"22,320",15.22,0.58,1.47,2
2024,6,18,11863315,22328206,2.07,0.40,1.67,"69,300",33.53,0.40,1.67,2
2024,6,19,11863315,22328206,0.52,0.17,0.35,"12,600",24.39,0.17,0.35,1
2024,6,19,13599145,22328209,1.58,0.37,1.22,"37,410",23.63,0.37,1.58,1
2024,6,19,11862995,22331138,2.62,0.80,1.82,"81,750",31.24,0.80,2.22,1
2024,6,19,13966475,22331272,1.90,0.97,0.93,"30,324",15.96,0.97,1.90,1
2024,6,19,11860775,22331270,1.03,0.18,0.85,"38,350",37.11,0.18,1.03,1
2024,6,19,11863585,22321679,3.07,0.92,2.15,"74,880",24.42,0.92,3.07,1
2024,6,19,11863585,22321679,0.25,0.00,0.25,"3,570",14.28,0.00,0.25,2
2024,6,19,11862165,22321675,1.02,0.27,0.75,"25,320",24.90,0.27,1.02,2
2024,6,19,11863585,22331294,2.62,0.82,1.80,"77,520",29.63,0.82,2.07,2
2024,6,19,11867185,22321680,4.20,1.08,3.12,"119,760",28.51,1.08,4.20,2
2024,6,19,11863185,22321678,0.98,0.23,0.75,"22,320",22.70,0.23,0.98,2
2024,6,19,11867295,22321681,1.05,0.33,0.72,"26,700",25.43,0.33,1.05,2
2024,6,19,11867325,22321682,0.97,0.17,0.80,"28,080",29.05,0.17,0.80,2
2024,6,20,11867325,22321682,3.12,0.78,2.33,"88,410",28.37,0.78,2.95,1
2024,6,20,11860895,22321674,0.32,0.00,0.32,"4,470",14.12,0.00,0.32,1
2024,6,20,11856075,22331298,1.23,0.62,0.62,"22,650",18.36,0.62,1.23,1
2024,6,20,11862175,22321676,3.92,0.78,3.13,"117,000",29.87,0.78,3.92,1
2024,6,20,11862375,22336925,2.15,1.05,1.10,"42,000",19.53,1.05,1.82,1
2024,6,20,11862375,22336925,1.82,0.27,1.55,"39,180",21.57,0.27,1.82,2
2024,6,20,11856125,22336911,0.97,0.57,0.40,"23,940",24.77,0.57,0.40,2
2024,6,20,13966475,22336945,1.48,0.50,0.98,"30,134",20.32,0.50,1.48,2
2024,6,20,11862375,22336926,2.33,0.25,2.08,"81,840",35.07,0.25,2.33,2
2024,6,20,14349035,22336947,0.22,0.00,0.22,"3,775",17.42,0.00,0.22,2
2024,6,20,11856085,22336910,1.42,0.72,0.70,"23,730",16.75,0.72,1.12,2
2024,6,20,11862375,22336927,2.85,0.17,2.68,"112,200",39.37,0.17,2.68,2
2024,6,21,11862375,22336927,1.78,0.50,1.28,"52,110",29.22,0.50,1.62,1
2024,6,21,17029755,22336950,0.33,0.00,0.33,"3,675",11.03,0.00,0.33,1
2024,6,21,17029485,22336949,0.70,0.20,0.50,"11,875",16.96,0.20,0.70,1
2024,6,21,13966475,22336946,2.20,1.17,1.03,"30,000",13.64,1.17,2.00,1
2024,6,21,11863005,22336928,0.62,0.18,0.43,"14,970",24.28,0.18,0.62,1
2024,6,21,11905945,22336942,0.53,0.25,0.28,"6,030",11.31,0.25,0.53,1
2024,6,21,11906175,22336943,0.60,0.00,0.60,"13,590",22.65,0.00,0.60,1
2024,6,21,11862115,22336916,0.27,0.00,0.27,"4,470",16.76,0.00,0.27,1
2024,6,21,11862015,22336914,0.97,0.45,0.52,"16,470",17.04,0.45,0.77,1
2024,6,21,11862185,22336923,2.65,0.72,1.93,"81,540",30.77,0.72,2.32,1
2024,6,21,11862185,22345993,0.90,0.52,0.38,"11,010",12.23,0.52,0.38,2
2024,6,21,11867185,22347823,2.78,0.80,1.98,"78,030",28.03,0.80,2.78,2
2024,6,21,11862165,22336919,1.87,0.58,1.28,"37,290",19.98,0.58,1.87,2
2024,6,21,11867325,22336937,4.65,2.58,2.07,"77,670",16.70,2.58,4.48,2
2024,6,21,11863585,22351698,0.92,0.37,0.55,"28,080",30.63,0.37,0.75,2
2024,6,22,11863585,22351698,1.58,0.90,0.68,"23,400",14.78,0.90,1.38,1
2024,6,22,11862175,22355205,2.23,1.18,1.05,"44,610",19.97,1.18,1.78,1
2024,6,22,11856075,22336909,0.60,0.10,0.50,"15,210",25.35,0.10,0.50,1
2024,6,22,11867335,22336940,0.75,0.33,0.42,"15,390",20.52,0.33,0.42,1
2024,6,22,11863585,22355226,3.57,1.77,1.80,"77,520",21.73,1.77,2.53,1
2024,6,22,11867185,22355228,0.98,0.55,0.43,"18,720",19.04,0.55,0.98,1
2024,6,22,11867185,22355228,2.17,0.72,1.45,"58,890",27.18,0.72,2.17,2
2024,6,22,13824055,22336944,1.45,0.70,0.75,"29,850",20.59,0.70,1.45,2
2024,6,22,11867325,22336938,4.70,0.48,4.22,"155,130",33.01,0.48,4.70,2
2024,6,22,11863185,22355225,0.97,0.72,0.25,"10,440",10.80,0.72,0.50,2
2024,6,24,11869705,22355230,1.95,0.97,0.98,"25,590",13.12,0.97,1.78,1
2024,6,24,11867165,22355227,1.50,0.83,0.67,"4,530",3.02,0.83,1.50,1
2024,6,24,11860865,22337983,1.55,0.00,1.55,"55,650",35.90,0.00,1.55,1
2024,6,24,11867295,22355229,0.40,0.00,0.40,"10,350",25.88,0.00,0.40,1
2024,6,24,11867325,22344556,1.47,0.33,1.13,"38,730",26.41,0.33,1.47,1
2024,6,24,11867325,22337985,0.50,0.25,0.25,"7,590",15.18,0.25,0.50,1
2024,6,24,11860895,22336913,0.97,0.38,0.58,"15,000",15.52,0.38,0.58,1
2024,6,24,11862075,22352390,2.35,1.08,1.27,"42,000",17.87,1.08,1.90,1
2024,6,24,11862075,22352390,1.42,0.00,1.42,"39,750",28.06,0.00,1.42,2
2024,6,24,13967355,22358453,0.60,0.00,0.60,"15,150",25.25,0.00,0.60,2
2024,6,24,11911005,22358449,0.15,0.00,0.15,"2,940",19.60,0.00,0.15,2
2024,6,24,11862115,22336917,2.07,0.00,2.07,"74,460",36.03,0.00,2.07,2
2024,6,24,11862145,22336918,0.50,0.22,0.28,"11,820",23.64,0.22,0.50,2
2024,6,24,11862015,22360042,2.03,0.83,1.20,"44,850",22.06,0.83,2.03,2
2024,6,24,11863235,22336931,1.33,0.63,0.70,"22,440",16.83,0.63,1.20,2
2024,6,24,13296015,22352409,2.75,0.32,2.43,"82,170",29.88,0.32,2.75,2
2024,6,24,14388735,22358454,0.20,0.17,0.03,"1,562",7.81,0.17,0.03,2
2024,6,25,14388735,22358454,0.97,0.50,0.47,"10,984",11.36,0.50,0.80,1
2024,6,25,14022595,22358806,0.48,0.00,0.48,"11,820",24.46,0.00,0.48,1
2024,6,25,14022555,22352929,2.10,1.40,0.70,"22,470",10.70,1.40,1.77,1
2024,6,25,17163755,22358455,0.60,0.20,0.40,"11,880",19.80,0.20,0.40,1
2024,6,25,11863585,22336933,4.07,0.30,3.77,"155,580",38.26,0.30,4.07,1
2024,6,25,11867325,22352401,2.50,0.95,1.55,"68,640",27.46,0.95,2.50,1
2024,6,25,11867325,22352401,0.35,0.00,0.35,"9,180",26.23,0.00,0.35,2
2024,6,25,11862175,22362247,4.70,0.63,4.07,"155,190",33.02,0.63,4.32,2
2024,6,25,11867295,22370741,1.68,0.00,1.68,"38,760",23.03,0.00,1.68,2
2024,6,25,11867185,22370737,3.40,0.17,3.23,"118,560",34.87,0.17,3.23,2
2024,6,26,11867185,22370737,4.98,4.98,0.00,"1,560",0.31,4.98,4.82,1
2024,6,26,11867185,22374927,1.17,0.00,1.17,"37,320",31.99,0.00,1.17,1
2024,6,26,13849705,22352407,0.50,0.23,0.27,"1,530",3.06,0.23,0.50,1
2024,6,26,11869705,22352403,1.10,0.00,1.10,"32,760",29.78,0.00,1.10,1
2024,6,26,11863185,22352397,1.07,0.00,1.07,"33,210",31.13,0.00,1.07,1
2024,6,26,11862165,22376324,0.90,0.00,0.90,"26,520",29.47,0.00,0.90,1
2024,6,26,11862165,22376324,1.57,0.20,1.37,"51,000",32.55,0.20,1.57,2
2024,6,26,11860895,22352386,1.02,0.52,0.50,"22,380",22.01,0.52,1.02,2
2024,6,26,11867335,22362126,0.82,0.00,0.82,"29,730",36.40,0.00,0.82,2
2024,6,26,11856075,22362125,1.98,0.92,1.07,"44,400",22.39,0.92,1.58,2
2024,6,26,11867325,22377087,4.65,0.45,4.20,"155,190",33.37,0.45,4.65,2
2024,6,26,13599145,22358452,1.07,0.85,0.22,"12,000",11.25,0.85,0.43,2
2024,6,27,13599145,22358452,3.23,0.77,2.47,"69,900",21.62,0.77,3.07,1
2024,6,27,13931985,22369151,1.68,0.75,0.93,"29,910",17.77,0.75,1.68,1
2024,6,27,13935485,22358721,0.57,0.00,0.57,"16,320",28.80,0.00,0.57,1
2024,6,27,13542855,22369147,0.18,0.00,0.18,"5,310",28.96,0.00,0.18,1
2024,6,27,14022715,22369155,0.12,0.00,0.12,990,8.49,0.00,0.12,1
2024,6,27,11906055,22376327,3.17,0.50,2.67,"74,430",23.50,0.50,2.92,1
2024,6,27,12842285,22358451,1.25,0.67,0.58,"22,200",17.76,0.67,1.25,1
2024,6,27,11856135,22369141,0.18,0.13,0.05,"1,530",8.35,0.13,0.18,1
2024,6,27,12424895,22369145,0.18,0.00,0.18,"2,450",13.36,0.00,0.18,1
2024,6,27,13951855,22369153,0.08,0.00,0.08,"2,040",24.48,0.00,0.08,1
2024,6,27,11906035,22369143,0.68,0.52,0.17,"1,290",1.89,0.52,0.58,2
2024,6,27,13889905,22369149,0.62,0.00,0.62,"14,820",24.03,0.00,0.62,2
2024,6,27,17428985,22358456,0.32,0.00,0.32,"5,375",16.97,0.00,0.32,2
2024,6,27,12424845,22369167,0.20,0.00,0.20,"2,000",10.00,0.00,0.20,2
2024,6,27,17019185,22384308,0.87,0.00,0.87,"22,740",26.24,0.00,0.87,2
2024,6,27,17451275,22369175,0.43,0.15,0.28,"4,530",10.45,0.15,0.28,2
2024,6,27,11862115,22369261,2.15,0.00,2.15,"74,640",34.72,0.00,2.15,2
2024,6,27,11862145,22352393,1.15,0.82,0.33,"14,910",12.97,0.82,0.75,2
2024,6,27,11862015,22378648,2.10,0.72,1.38,"56,670",26.99,0.72,1.38,2
2024,6,27,11905965,22378652,0.73,0.28,0.45,"13,380",18.25,0.28,0.73,2
2024,6,27,11905945,22378651,0.62,0.32,0.30,"11,880",19.26,0.32,0.62,2
2024,6,27,11863235,22378650,0.45,0.22,0.23,"8,940",19.87,0.22,0.45,2
2024,6,27,11863005,22378649,0.67,0.17,0.50,"21,000",31.50,0.17,0.50,2
2024,6,28,11863005,22378649,1.95,1.10,0.85,"24,000",12.31,1.10,0.85,1
2024,6,28,11867325,22386501,2.05,0.17,1.88,"78,270",38.18,0.17,2.05,1
2024,6,28,11867325,22369160,2.67,0.70,1.97,"77,160",28.94,0.70,2.67,1
2024,6,28,11863585,22392103,4.08,0.88,3.20,"132,600",32.47,0.88,4.08,1
2024,6,28,11863585,22392103,0.87,0.22,0.65,"22,470",25.93,0.22,0.87,2
2024,6,28,11867325,22390574,3.78,2.17,1.62,"62,010",16.39,2.17,3.78,2
2024,6,28,11862175,22393195,4.42,0.25,4.17,"155,010",35.10,0.25,4.42,2
2024,6,28,11862165,11862165,0.22,0.15,0.07,"1,560",7.20,0.15,0.07,2
2024,6,29,11862165,22369184,2.50,1.17,1.33,"45,240",18.10,1.17,2.17,1
2024,6,29,11867295,22391831,3.33,0.90,2.43,"77,520",23.26,0.90,3.12,1
2024,6,29,11863185,22386496,2.48,2.00,0.48,"15,030",6.05,2.00,0.92,1
2024,6,29,11867165,22386499,1.22,0.58,0.63,"22,470",18.47,0.58,1.05,1
2024,6,29,11863585,22396221,3.40,0.97,2.43,"78,000",22.94,0.97,2.43,1
2024,7,1,11860865,22369142,4.12,3.22,0.90,"22,680",5.51,3.22,3.95,1
2024,7,1,11867145,22386498,1.50,0.60,0.90,"22,380",14.92,0.60,1.50,1
2024,7,1,11867185,22369156,2.47,0.30,2.17,"77,820",31.55,0.30,2.47,1
2024,7,1,17260275,22352408,0.90,0.00,0.90,"15,000",16.67,0.00,0.90,1
2024,7,1,13951345,22369173,0.58,0.35,0.23,"7,770",13.32,0.35,0.58,1
2024,7,1,13848975,22369170,0.35,0.00,0.35,"8,940",25.54,0.00,0.35,1
2024,7,1,11867185,22399464,0.78,0.00,0.78,"18,720",23.90,0.00,0.78,1
2024,7,1,11867185,22399464,1.98,0.00,1.98,"58,770",29.63,0.00,1.98,2
2024,7,1,13849035,22369171,0.53,0.00,0.53,"10,350",19.41,0.00,0.53,2
2024,7,1,11867325,22399465,3.10,0.87,2.23,"77,730",25.07,0.87,2.23,2
2024,7,1,11863025,22378986,3.10,0.97,2.13,"81,390",26.25,0.97,2.13,2
2024,7,1,11861425,22386611,0.23,0.00,0.23,"5,325",22.82,0.00,0.23,2
2024,7,1,17447475,22386614,0.25,0.00,0.25,"5,370",21.48,0.00,0.25,2
2024,7,1,14022605,22378996,0.98,0.25,0.73,"22,230",22.61,0.25,0.98,2
2024,7,1,13986735,22378993,0.33,0.00,0.33,"7,500",22.50,0.00,0.33,2
2024,7,1,13951355,22394042,0.53,0.17,0.37,"15,570",29.19,0.17,0.37,2
2024,7,2,13951355,22394042,1.37,0.62,0.75,"24,672",18.05,0.62,1.03,1
2024,7,2,13508625,22404444,0.37,0.00,0.37,"8,000",21.82,0.00,0.37,1
2024,7,2,13935485,22394041,1.83,0.32,1.52,"52,440",28.60,0.32,1.83,1
2024,7,2,17289945,22398428,1.63,0.92,0.72,"18,377",11.25,0.92,1.35,1
2024,7,2,17006885,22378997,0.47,0.22,0.25,"6,500",13.93,0.22,0.47,1
2024,7,2,17229025,22394044,1.73,0.00,1.73,"53,760",31.02,0.00,1.73,1
2024,7,2,11863325,22378990,1.13,0.45,0.68,"21,000",18.53,0.45,1.13,1
2024,7,2,11862055,22378981,2.15,0.40,1.75,"81,960",38.12,0.40,2.15,1
2024,7,2,11911005,22386613,0.48,0.00,0.48,"7,020",14.52,0.00,0.48,2
2024,7,2,13936295,22378994,0.72,0.70,0.02,"8,970",12.52,0.70,0.27,2
2024,7,2,12842925,22378987,0.18,0.00,0.18,"1,530",8.35,0.00,0.18,2
2024,7,2,13849005,22378989,0.72,0.00,0.72,"22,320",31.14,0.00,0.72,2
2024,7,2,13849665,22394040,0.33,0.00,0.33,"10,380",31.14,0.00,0.33,2
2024,7,2,13936295,22378992,0.62,0.25,0.37,"8,850",14.35,0.25,0.62,2
2024,7,2,11862025,22394035,0.67,0.00,0.67,"22,200",33.30,0.00,0.67,2
2024,7,2,13849655,22394039,0.65,0.42,0.23,"10,440",16.06,0.42,0.65,2
2024,7,2,12388185,22394038,0.43,0.17,0.27,"6,540",15.09,0.17,0.43,2
2024,7,2,11862015,22407482,1.72,0.00,1.72,"44,940",26.18,0.00,1.72,2
2024,7,2,11862145,22386625,0.48,0.00,0.48,"14,760",30.54,0.00,0.48,2
2024,7,2,11862115,22407484,1.52,0.35,1.17,"44,700",29.47,0.35,1.52,2
2024,7,2,11905945,22394037,2.15,1.38,0.77,"37,500",17.44,1.38,2.15,2
2024,7,2,11863235,22407485,0.30,0.17,0.13,"4,500",15.00,0.17,0.13,2
2024,7,3,11863235,22407485,0.80,0.42,0.38,"6,000",7.50,0.42,0.63,1
2024,7,3,11906175,22378985,0.82,0.17,0.65,"16,590",20.31,0.17,0.82,1
2024,7,3,17421765,17421765,0.55,0.00,0.55,"14,820",26.95,0.00,0.55,1
2024,7,3,11867325,22401100,2.88,0.80,2.08,"78,240",27.14,0.80,2.88,1
2024,7,3,11867295,22401099,1.07,0.00,1.07,"38,940",36.51,0.00,1.07,1
2024,7,3,11867185,22401096,2.55,0.30,2.25,"78,270",30.69,0.30,2.42,1
2024,7,3,11867325,22401103,2.03,0.48,1.55,"65,520",32.22,0.48,2.03,1
2024,7,3,11867325,22401103,2.85,0.53,2.32,"89,520",31.41,0.53,2.48,2
2024,7,3,11863585,22401093,2.08,0.17,1.92,"77,430",37.17,0.17,2.08,2
2024,7,3,11862175,22408552,5.05,0.65,4.40,"156,000",30.89,0.65,5.05,2
2024,7,3,13848995,22401106,0.55,0.28,0.27,"10,500",19.09,0.28,0.55,2
2024,7,3,11860895,22401089,0.58,0.38,0.20,"6,000",10.29,0.38,0.42,2
2024,7,4,11860895,22401089,0.88,0.33,0.55,"19,530",22.11,0.33,0.55,1
2024,7,4,13849705,22414083,0.70,0.55,0.15,"1,500",2.14,0.55,0.15,1
2024,7,4,11867165,22401095,0.77,0.00,0.77,"25,380",33.10,0.00,0.77,1
2024,7,4,11869645,22401105,2.45,0.17,2.28,"74,910",30.58,0.17,2.45,1
2024,7,4,11867325,22401104,6.52,1.62,4.90,"155,910",23.92,1.62,6.22,1
2024,7,4,11860865,22398602,1.05,0.20,0.85,"22,440",21.37,0.20,1.05,2
2024,7,4,11867185,22401097,2.77,0.52,2.25,"78,120",28.24,0.52,2.77,2
2024,7,4,11862165,22424471,1.47,0.00,1.47,"42,810",29.19,0.00,1.47,2
2024,7,4,11863585,22401094,3.92,0.15,3.77,"155,130",39.61,0.15,3.92,2
2024,7,4,11867185,22425189,1.33,0.42,0.92,"35,880",26.91,0.42,1.08,2
2024,7,5,11867185,22425189,0.90,0.70,0.20,"3,210",3.57,0.70,0.57,1
2024,7,5,11863025,22414070,3.05,0.83,2.22,"81,810",26.82,0.83,2.85,1
2024,7,5,12424845,22414076,0.30,0.00,0.30,"3,925",13.08,0.00,0.30,1
2024,7,5,17036325,22414092,0.92,0.45,0.47,"15,000",16.36,0.45,0.92,1
2024,7,5,14022595,22394043,1.25,0.00,1.25,"22,260",17.81,0.00,1.25,1
2024,7,5,12425015,22414078,0.37,0.22,0.15,"3,550",9.68,0.22,0.37,1
2024,7,5,11863315,22378988,1.27,0.32,0.95,"41,130",32.47,0.32,1.27,1
2024,7,5,11862305,22414065,0.87,0.43,0.43,"15,000",17.31,0.43,0.62,1
2024,7,5,11863205,22414206,1.57,0.22,1.35,"37,440",23.90,0.22,1.57,1
2024,7,5,17463155,22414208,0.17,0.00,0.17,"2,640",15.84,0.00,0.17,1
2024,7,5,17463155,22414208,0.83,0.38,0.45,"13,200",15.84,0.38,0.72,2
2024,7,5,11862115,22414069,0.80,0.00,0.80,"22,560",28.20,0.00,0.80,2
2024,7,5,11862145,22429967,0.88,0.45,0.43,"17,910",20.28,0.45,0.88,2
2024,7,5,11862015,22429966,3.27,2.55,0.72,"16,560",5.07,2.55,3.27,2
2024,7,5,11862005,22429965,0.70,0.33,0.37,"11,940",17.06,0.33,0.53,2
2024,7,5,14022555,22414089,2.67,0.80,1.87,"44,730",16.77,0.80,2.67,2
2024,7,5,11860775,22414063,0.08,0.08,0.00,"1,500",18.00,0.08,0.00,2
2024,7,6,11860775,22414063,1.23,0.17,1.07,"36,000",29.19,0.17,1.07,1
2024,7,6,14022615,22414084,1.10,0.00,1.10,"22,590",20.54,0.00,1.10,1
2024,7,6,11862165,22430983,10.63,8.07,2.57,"95,160",8.95,8.07,9.43,1
2024,7,8,11862165,22430983,2.58,1.07,1.52,"60,150",23.28,1.07,2.25,1
2024,7,8,11863185,22414072,1.12,0.57,0.55,"22,380",20.04,0.57,1.12,1
2024,7,8,12667495,22414080,0.78,0.42,0.37,"17,600",22.47,0.42,0.78,1
2024,7,8,11862175,22416471,4.98,0.20,4.78,"155,100",31.12,0.20,4.98,1
2024,7,8,11867325,22437231,0.28,0.17,0.12,"2,970",10.48,0.17,0.28,1
2024,7,8,11867325,22417433,0.97,0.32,0.65,"21,840",22.59,0.32,0.75,1
